date,time,from_city,to_city,travel_time,trip_id,seat_type,seat_num,id,cost
2021-11-13,12:00,Lviv,Odessa,3,1,2,78,179,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,79,180,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,80,181,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,81,182,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,82,183,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,83,184,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,84,185,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,85,186,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,86,187,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,87,188,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,88,189,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,89,190,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,90,191,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,91,192,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,92,193,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,93,194,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,94,195,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,95,196,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,96,197,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,97,198,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,98,199,95
2021-11-13,12:00,Lviv,Odessa,3,1,2,99,200,95
2021-11-13,12:00,Lviv,Odessa,3,1,3,0,201,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,1,202,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,2,203,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,3,204,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,4,205,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,5,206,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,6,207,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,7,208,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,8,209,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,9,210,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,10,211,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,11,212,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,12,213,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,13,214,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,14,215,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,15,216,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,16,217,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,17,218,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,18,219,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,19,220,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,20,221,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,21,222,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,22,223,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,23,224,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,24,225,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,25,226,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,26,227,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,27,228,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,28,229,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,29,230,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,30,231,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,31,232,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,32,233,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,33,234,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,34,235,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,35,236,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,36,237,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,37,238,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,38,239,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,39,240,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,40,241,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,41,242,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,42,243,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,43,244,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,44,245,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,45,246,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,46,247,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,47,248,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,48,249,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,49,250,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,50,251,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,51,252,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,52,253,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,53,254,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,54,255,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,55,256,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,56,257,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,57,258,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,58,259,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,59,260,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,60,261,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,61,262,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,62,263,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,63,264,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,64,265,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,65,266,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,66,267,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,67,268,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,68,269,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,69,270,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,70,271,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,71,272,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,72,273,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,73,274,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,74,275,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,75,276,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,76,277,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,77,278,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,78,279,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,79,280,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,80,281,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,81,282,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,82,283,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,83,284,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,84,285,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,85,286,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,86,287,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,87,288,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,88,289,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,89,290,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,90,291,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,91,292,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,92,293,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,93,294,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,94,295,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,95,296,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,96,297,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,97,298,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,98,299,109
2021-11-13,12:00,Lviv,Odessa,3,1,3,99,300,109
2021-11-11,20:00,Rivne,Odessa,7,2,1,0,301,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,1,302,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,2,303,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,3,304,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,4,305,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,5,306,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,6,307,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,7,308,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,8,309,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,9,310,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,10,311,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,11,312,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,12,313,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,13,314,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,14,315,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,15,316,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,16,317,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,17,318,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,18,319,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,19,320,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,20,321,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,21,322,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,22,323,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,23,324,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,24,325,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,25,326,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,26,327,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,27,328,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,28,329,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,29,330,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,30,331,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,31,332,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,32,333,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,33,334,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,34,335,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,35,336,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,36,337,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,37,338,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,38,339,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,39,340,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,40,341,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,41,342,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,42,343,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,43,344,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,44,345,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,45,346,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,46,347,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,47,348,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,48,349,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,49,350,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,50,351,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,51,352,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,52,353,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,53,354,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,54,355,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,55,356,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,56,357,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,57,358,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,58,359,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,59,360,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,60,361,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,61,362,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,62,363,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,63,364,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,64,365,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,65,366,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,66,367,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,67,368,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,68,369,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,69,370,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,70,371,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,71,372,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,72,373,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,73,374,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,74,375,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,75,376,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,76,377,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,77,378,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,78,379,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,79,380,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,80,381,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,81,382,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,82,383,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,83,384,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,84,385,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,85,386,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,86,387,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,87,388,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,88,389,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,89,390,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,90,391,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,91,392,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,92,393,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,93,394,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,94,395,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,95,396,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,96,397,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,97,398,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,98,399,107
2021-11-11,20:00,Rivne,Odessa,7,2,1,99,400,107
2021-11-11,20:00,Rivne,Odessa,7,2,2,0,401,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,1,402,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,2,403,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,3,404,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,4,405,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,5,406,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,6,407,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,7,408,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,8,409,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,9,410,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,10,411,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,11,412,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,12,413,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,13,414,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,14,415,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,15,416,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,16,417,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,17,418,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,18,419,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,19,420,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,20,421,105
2021-11-11,20:00,Rivne,Odessa,7,2,2,21,422,105
