date,time,from_city,to_city,travel_time,trip_id,seat_type,seat_num,id,cost
2021-11-13,07:00,Odessa,Rivne,6,1,2,99,200,106
2021-11-13,07:00,Odessa,Rivne,6,1,3,0,201,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,1,202,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,2,203,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,3,204,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,4,205,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,5,206,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,6,207,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,7,208,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,8,209,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,9,210,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,10,211,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,11,212,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,12,213,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,13,214,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,14,215,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,15,216,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,16,217,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,17,218,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,18,219,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,19,220,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,20,221,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,21,222,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,22,223,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,23,224,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,24,225,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,25,226,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,26,227,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,27,228,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,28,229,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,29,230,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,30,231,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,31,232,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,32,233,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,33,234,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,34,235,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,35,236,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,36,237,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,37,238,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,38,239,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,39,240,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,40,241,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,41,242,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,42,243,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,43,244,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,44,245,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,45,246,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,46,247,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,47,248,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,48,249,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,49,250,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,50,251,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,51,252,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,52,253,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,53,254,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,54,255,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,55,256,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,56,257,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,57,258,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,58,259,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,59,260,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,60,261,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,61,262,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,62,263,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,63,264,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,64,265,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,65,266,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,66,267,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,67,268,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,68,269,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,69,270,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,70,271,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,71,272,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,72,273,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,73,274,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,74,275,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,75,276,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,76,277,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,77,278,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,78,279,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,79,280,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,80,281,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,81,282,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,82,283,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,83,284,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,84,285,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,85,286,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,86,287,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,87,288,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,88,289,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,89,290,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,90,291,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,91,292,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,92,293,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,93,294,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,94,295,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,95,296,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,96,297,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,97,298,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,98,299,158
2021-11-13,07:00,Odessa,Rivne,6,1,3,99,300,158
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,0,301,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,1,302,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,2,303,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,3,304,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,4,305,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,5,306,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,6,307,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,7,308,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,8,309,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,9,310,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,10,311,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,11,312,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,12,313,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,13,314,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,14,315,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,15,316,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,16,317,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,17,318,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,18,319,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,19,320,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,20,321,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,21,322,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,22,323,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,23,324,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,24,325,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,25,326,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,26,327,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,27,328,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,28,329,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,29,330,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,30,331,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,31,332,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,32,333,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,33,334,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,34,335,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,35,336,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,36,337,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,37,338,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,38,339,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,39,340,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,40,341,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,41,342,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,42,343,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,43,344,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,44,345,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,45,346,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,46,347,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,47,348,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,48,349,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,49,350,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,50,351,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,51,352,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,52,353,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,53,354,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,54,355,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,55,356,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,56,357,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,57,358,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,58,359,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,59,360,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,60,361,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,61,362,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,62,363,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,63,364,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,64,365,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,65,366,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,66,367,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,67,368,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,68,369,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,69,370,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,70,371,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,71,372,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,72,373,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,73,374,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,74,375,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,75,376,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,76,377,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,77,378,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,78,379,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,79,380,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,80,381,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,81,382,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,82,383,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,83,384,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,84,385,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,85,386,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,86,387,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,87,388,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,88,389,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,89,390,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,90,391,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,91,392,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,92,393,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,93,394,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,94,395,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,95,396,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,96,397,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,97,398,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,98,399,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,1,99,400,92
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,0,401,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,1,402,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,2,403,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,3,404,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,4,405,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,5,406,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,6,407,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,7,408,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,8,409,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,9,410,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,10,411,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,11,412,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,12,413,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,13,414,93
2021-11-13,12:00,Rivne,Kharkiv,3,2,2,14,415,93
